1 net profit / total assets,2 total liabilities / total assets,6 retained earnings / total assets,5 [(cash + short-term securities + receivables - short-term liabilities) / (operating expenses - depreciation)] * 365,8 book value of equity / total liabilities,9 sales / total assets,10 equity / total assets,12 gross profit / short-term liabilities,13 (gross profit + depreciation) / sales,16 (gross profit + depreciation) / total liabilities,17 total assets / total liabilities,19 gross profit / sales,21 sales (n) / sales (n-1),23 net profit / sales,24 gross profit (in 3 years) / total assets,25 (equity - share capital) / total assets,26 (net profit + depreciation) / total liabilities,27 profit on operating activities / financial expenses,29 logarithm of total assets,34 operating expenses / total liabilities,38 constant capital / total assets,46 (current assets - inventory) / short-term liabilities,51 short-term liabilities / total assets,55 working capital,64 sales / fixed assets,65 Bankrupt
0.30286,0.26161,0.0,82.786,2.8225,1.3025,0.73839,1.3603,0.33339,1.6599,3.8225,0.23252,1.1667,0.23252,0.6012,0.73745,1.6599,16.667,4.3292,3.7474,0.77736,1.8823,0.22264,6185.5,2.6718,0
0.043157,0.6751,0.0,-44.106,0.48125,2.7948,0.3249,0.097003,0.046444,0.19227,1.4813,0.018522,1.1548,0.015442,0.078467,0.23854,0.17952,3.5194,3.7643,4.1513,0.41672,0.38791,0.53364,90.466,6.1998,0
0.005066,0.4416,0.016162,-20.561,1.2645,1.0177,0.5584,0.031157,0.089418,0.19819,2.2645,0.00819,1.133,0.005176,0.022812,0.5584,0.19151,0.22665,4.7221,0.049358,0.74271,0.80437,0.25729,1939.1,1.3865,0
-0.001671,0.58743,0.0,-28.581,0.70232,2.3541,0.41257,0.004767,0.042051,0.16851,1.7023,0.001048,0.0,-0.00071,0.002467,0.35054,0.16147,1.112,4.0561,3.924,0.42578,0.68447,0.51759,2106.9,7.9197,0
0.28367,0.37159,0.31265,49.721,1.6912,2.5816,0.62841,1.317,0.12188,0.84679,2.6912,0.10988,1.0978,0.10988,0.63243,0.59632,0.84679,31.784,3.4936,6.1131,0.78461,2.448,0.21539,1417.6,7.8314,0
0.082833,0.50917,-0.17378,306.95,0.96398,0.7005,0.49083,1.4882,0.19752,0.27174,1.964,0.14614,0.84677,0.11825,0.2149,0.34752,0.23338,4.2122,4.5484,1.2048,0.9213,8.1771,0.068788,18703.0,1.7419,0
0.068907,0.6669,0.093229,-75.229,0.47683,1.0676,0.318,0.16858,0.12638,0.22058,1.4995,0.071826,1.4917,0.059199,0.10884,0.318,0.19854,0.6723,4.9999,0.10991,0.48897,0.57318,0.49593,-14280.0,1.7993,0
0.022906,0.66099,0.0,-6.9187,0.51289,0.79389,0.33901,0.098264,0.074557,0.089548,1.5129,0.035846,1.1551,0.028852,0.040213,0.17231,0.081148,3.5782,4.5809,1.1876,0.68023,0.97156,0.28961,3652.9,1.2919,0
0.084966,0.49058,0.23155,-37.592,1.0122,1.0424,0.49658,0.2146,0.073966,0.37094,2.0384,0.042703,1.2218,0.034535,0.28592,0.49658,0.32998,0.4232,5.1847,0.2036,0.4976,0.51323,0.48956,-14246.0,4.0764,0
0.032147,0.64,0.096015,-55.998,0.42437,1.0166,0.27159,0.085632,0.085407,0.20904,1.5625,0.026754,1.3987,0.020522,0.12526,0.27159,0.19379,0.33702,4.2586,0.08114,0.42218,0.54092,0.48941,-819.51,2.8185,0
0.004876,0.708,0.022706,-23.631,0.41242,2.0145,0.292,0.008213,0.021419,0.060943,1.4124,0.00242,1.1915,0.00242,0.027582,0.16701,0.060943,1.0044,4.1587,2.8184,0.40114,0.79787,0.59362,601.87,5.5249,0
-0.009823,0.79221,-0.001208,7.805,0.23987,1.0028,0.19003,-0.037176,0.009867,0.015383,1.2623,-0.008209,0.84399,-0.007953,0.006387,0.19003,0.015784,-0.001541,4.4813,-0.00024,0.7095,1.1024,0.27274,5085.1,2.2081,0
0.026465,0.7286,0.0,-30.086,0.37445,2.3403,0.27283,0.040992,0.029699,0.095396,1.3725,0.012491,1.1418,0.011308,0.042417,0.23285,0.091595,2.3795,4.145,3.1441,0.27523,0.73777,0.71315,-1526.4,5.9076,0
-0.012884,0.7366,-0.049438,-109.82,0.31412,1.0412,0.23138,-0.01793,0.055932,0.096677,1.3576,-0.008112,1.4664,-0.010119,-0.046184,0.23138,0.093207,0.45302,4.7399,0.075204,0.39199,0.40195,0.576,-14997.0,1.8268,0
-0.003284,0.94851,-0.14538,-90.989,0.054286,1.318,0.051491,-0.005312,0.035205,0.04892,1.0543,-0.002484,0.0,-0.002492,-0.003274,-0.030449,0.048909,0.90214,4.4879,1.3676,0.35638,0.4887,0.61625,-1842.3,2.9709,0
0.068761,0.28704,-0.47913,52.755,2.4838,1.4226,0.71296,0.27728,0.064284,0.31861,3.4838,0.048333,1.1947,0.048333,0.076375,0.49018,0.31861,0.0,4.3943,3.5021,0.72446,1.5869,0.24798,6572.6,2.922,0
0.09233,0.20686,0.13168,-14.13,3.8342,0.53397,0.79314,1.0584,0.27732,0.71585,4.8342,0.21562,0.0,0.17291,0.11514,0.78509,0.6056,781.58,3.9134,2.0971,0.88713,0.86414,0.10879,664.16,0.6591,0
-0.13121,0.5596,-1.3865,12.664,0.78698,0.96777,0.4404,-0.50019,0.01545,0.02672,1.787,-0.13558,0.90293,-0.13558,-0.29758,-1.5177,0.02672,-16.075,3.9459,1.9641,0.76013,1.1351,0.26232,1341.3,1.6521,0
0.01944,0.78972,0.0,-42.94,0.26627,1.9875,0.21028,0.028426,0.023574,0.059328,1.2663,0.009781,1.1198,0.009781,0.038228,0.019633,0.059328,1.5218,4.3198,2.4978,0.29739,0.67328,0.68387,-2990.8,4.3268,0
0.13299,0.47693,0.0,-8.6663,1.0967,0.89805,0.52307,0.61323,0.34848,0.65617,2.0967,0.18336,1.2158,0.14809,0.24504,0.5079,0.58976,9.2477,4.156,1.5239,0.70669,0.95555,0.26853,48.053,1.2334,0
0.044255,0.73077,-0.001356,6.1528,0.36842,2.2973,0.26923,0.082414,0.036649,0.11522,1.3684,0.024039,0.78492,0.019264,0.17321,0.23225,0.1002,2.9286,3.9091,3.0401,0.3231,1.0591,0.67012,1174.0,12.407,0
0.015832,0.57735,0.058697,2.6504,0.65636,0.97363,0.37895,0.079024,0.054804,0.10509,1.732,0.019892,1.2005,0.0143,0.072636,0.37895,0.09437,0.14555,4.2711,0.028668,0.67761,1.0317,0.27869,737.46,1.6238,0
0.01975,0.31132,0.0,-6.8324,2.2122,1.2873,0.68868,0.095524,0.09734,0.4025,3.2122,0.020049,1.2431,0.015342,0.043019,0.032028,0.38304,6.668,4.3162,4.1229,0.72291,0.9223,0.27018,982.2,1.8864,0
0.054268,0.42504,0.0,16.001,1.3527,1.4539,0.57496,0.1767,0.2266,0.77511,2.3527,0.037325,0.0,0.037325,0.054268,0.54731,0.77511,0.0,3.8658,2.2193,0.61467,1.1025,0.30711,3095.2,5.3595,0
0.12825,0.51271,0.0,-1.9633,0.95044,1.6342,0.48729,0.29754,0.097495,0.31076,1.9504,0.078479,0.0,0.078479,0.12825,0.48604,0.31076,0.0,5.2014,2.3763,0.54789,0.98994,0.43105,14546.0,3.4228,0
-0.14541,0.9442,-0.094559,103.67,0.059099,0.58873,0.055801,-1.1236,-0.14626,-0.091197,1.0591,-0.24698,0.0,-0.24698,-0.14541,-0.23996,-0.091197,0.0,5.0051,0.4418,0.776,1.8046,0.12941,33899.0,1.0994,0
0.27575,0.3394,0.0,69.882,1.9464,2.0625,0.6606,1.0651,0.17728,1.0773,2.9464,0.16765,1.2209,0.13369,0.58532,0.65426,0.87097,41.592,3.8963,5.0062,0.66172,2.2556,0.32466,3851.8,11.073,0
0.026965,0.78257,0.0,182.93,0.27785,0.41249,0.21743,0.18744,0.085133,0.044873,1.2778,0.081984,0.0,0.065372,0.033817,0.026965,0.036117,636.53,4.3222,0.48453,0.81661,2.0665,0.18041,4305.8,0.6712,0
-0.011533,0.39837,-0.10477,-15.825,1.283,0.99811,0.51111,-0.03753,0.013821,0.050527,2.5102,-0.007778,0.93854,-0.007919,-0.10284,0.51111,0.050014,0.002073,4.4091,0.000759,0.60763,0.79847,0.30185,10558.0,5.0832,0
0.008286,0.78248,0.027347,-26.915,0.27733,1.024,0.217,0.033984,0.050249,0.080478,1.278,0.009182,0.95357,0.006612,0.035251,0.217,0.076362,0.2117,4.1739,0.033112,0.66087,0.81919,0.33861,1967.8,2.3666,0
0.078319,0.68526,-0.18129,-17.415,0.45931,2.0009,0.31474,0.1495,0.11079,0.32348,1.4593,0.046161,0.92337,0.039143,0.067276,-0.10297,0.30299,3.994,4.3219,2.7749,0.34853,0.91648,0.6178,2899.5,8.1997,0
0.2365,0.38984,0.0,97.817,1.5652,2.2318,0.61016,0.6512,0.11567,0.6622,2.5652,0.10597,1.095,0.10597,0.34124,0.59124,0.6622,0.0,4.422,4.0969,0.63654,2.1968,0.36318,14020.0,20.992,0
0.12247,0.12223,0.45026,142.05,6.9643,1.2421,0.85126,1.2614,0.24563,1.7984,8.1812,0.17184,1.0487,0.13685,0.5589,0.85126,1.5422,2.003,4.988,1.1806,0.85158,3.2378,0.12191,38646.0,1.8612,0
0.013007,0.74301,-0.003951,-28.891,0.25567,1.0002,0.18996,0.04785,0.016106,0.014273,1.3459,0.016106,1.5079,0.019754,-0.001964,0.18996,0.017506,0.006752,4.9545,0.000598,0.71134,0.8298,0.22163,4975.8,0.91058,0
0.076611,0.45318,0.0,-8.0179,1.2066,1.372,0.54682,0.22387,0.073855,0.2236,2.2066,0.055837,1.2537,0.055837,0.12554,0.46345,0.2236,0.0,5.1794,2.3817,0.64069,0.93963,0.34221,33501.0,3.1459,0
0.05587,0.65698,0.0,-33.322,0.52211,2.4959,0.34302,0.12264,0.05384,0.20454,1.5221,0.027636,0.0,0.022385,0.068975,0.18408,0.18459,2.4971,3.8074,3.6259,0.43758,0.62135,0.56242,231.65,6.2165,0
0.018331,0.81529,0.0,-71.263,0.22656,2.1049,0.18471,0.053646,0.051723,0.13354,1.2266,0.014547,0.0,0.008709,0.03062,0.020813,0.11846,1.7096,3.4386,2.4833,0.42923,0.32498,0.57077,-792.21,2.9325,0
0.12109,0.55443,0.0,-15.106,0.80365,1.3539,0.44557,0.53512,0.1266,0.30915,1.8036,0.11096,1.0588,0.089438,0.26906,0.44394,0.2566,12.909,4.6422,2.1491,0.71906,0.92537,0.28073,6195.2,2.342,0
0.044128,0.79822,0.0,-55.767,0.25279,1.8183,0.20178,0.095258,0.053682,0.12229,1.2528,0.031003,0.0,0.024268,0.056374,0.19285,0.10695,3.5044,3.8485,2.1957,0.25468,0.5615,0.5918,-364.81,3.9537,0
0.1225,0.31049,0.225,-0.44086,2.0045,0.99188,0.62238,0.56426,0.081025,0.64156,3.2208,0.058744,1.1625,0.049829,0.26136,0.62238,0.57097,0.60041,3.9742,0.47931,0.67691,1.0027,0.25595,880.44,3.7787,0
0.11534,0.37918,0.15887,16.976,1.6265,1.0404,0.61674,0.357,0.14047,0.65883,2.6372,0.064855,1.1451,0.064855,0.15887,0.61674,0.65883,0.723,3.9918,0.32592,0.67285,1.2347,0.32308,1430.1,3.3479,0
0.51561,0.84037,0.0,-2.619,0.18995,13.867,0.15963,0.68173,0.045656,0.75339,1.19,0.041313,0.0,0.037182,0.5729,0.11569,0.68521,30.794,3.2023,15.794,0.15963,0.8878,0.84037,-6.618,84.669,0
0.17282,0.34547,0.5594,61.037,1.8566,1.133,0.64142,0.62541,0.14849,0.76136,2.8946,0.12005,1.0991,0.097561,0.70144,0.64142,0.64605,1.3062,4.995,0.59113,0.64686,1.758,0.34002,36479.0,6.0876,0
0.039201,0.8003,0.0,-91.86,0.24953,1.4278,0.1997,0.13477,0.085256,0.1521,1.2495,0.050302,1.1145,0.027457,0.087994,0.15336,0.11134,0.68705,4.5845,1.7029,0.37834,1.0272,0.53289,3474.1,3.7905,0
0.097073,0.15583,0.41248,11.105,5.2981,1.0187,0.82562,0.82056,0.05476,1.1704,6.4171,0.036545,1.1142,0.029146,0.51507,0.82562,1.0122,0.21267,4.4538,0.44623,0.83312,1.7889,0.14834,9167.9,6.2934,0
0.059663,0.29233,0.14841,-46.367,2.4122,1.0894,0.70517,0.25031,0.10314,0.32964,3.4207,0.072623,1.0,0.063856,0.16479,0.70517,0.30162,0.8669,5.0771,0.25434,0.72642,0.61445,0.27109,15191.0,1.5528,0
-0.032942,0.36796,-0.021801,-70.268,1.6709,0.97358,0.61484,-0.11405,0.038928,0.10855,2.7177,-0.038666,1.0636,-0.032107,-0.022326,0.61484,0.12683,-0.25403,4.153,-0.072755,0.63496,0.4597,0.34785,719.63,1.7056,0
0.12697,0.37234,0.0,-16.91,1.6857,1.9155,0.62766,0.54709,0.12613,0.64889,2.6857,0.083046,1.2085,0.066286,0.31193,0.3614,0.56267,13.066,4.0019,4.6967,0.70923,0.7395,0.29076,989.58,3.1365,0
0.045666,0.45691,0.14917,-5.9196,1.1825,1.0596,0.5403,0.23999,0.10261,0.25688,2.1886,0.049273,1.2367,0.039922,0.18092,0.5403,0.23347,0.53283,5.1551,0.12588,0.76236,0.94706,0.23485,47512.0,2.6432,0
0.094057,1.2873,-0.18567,40.391,-0.23524,1.065,-0.30284,0.32331,0.18236,0.1189,0.77679,0.11209,1.5942,0.11205,-0.18564,-0.30284,0.11888,0.044136,4.4083,0.002702,0.69348,1.2821,0.29103,5533.2,1.7031,0
0.030226,0.54095,0.029472,-63.755,0.83258,1.0249,0.45039,0.056032,0.049912,0.15337,1.8486,0.018184,1.174,0.018184,0.029472,0.45039,0.15337,0.27169,4.9383,0.081458,0.45189,0.4976,0.53945,8064.8,4.5221,0
0.17641,0.44274,0.005137,34.273,1.2586,1.2909,0.55726,1.5382,0.15464,0.45087,2.2586,0.13666,0.0,0.13666,0.17641,0.50872,0.45087,9.8487,3.7119,2.4662,0.86862,2.0096,0.11468,1179.3,1.9666,0
0.033274,0.61032,0.16446,-55.121,0.62832,1.0207,0.38347,0.061411,0.064523,0.14491,1.6385,0.024479,1.1358,0.024275,0.16852,0.38347,0.14445,0.17866,5.2924,0.039313,0.44742,0.64157,0.54637,-2557.5,2.9372,0
0.093714,0.17644,0.25946,352.2,2.519,1.2272,0.44444,0.69859,0.21937,0.77724,5.6678,0.18782,1.1766,0.14991,0.32479,0.44444,0.64292,2.2156,5.5231,0.63965,0.4528,4.1213,0.16807,197290.0,2.6011,0
0.24077,0.52544,0.24077,-8.8469,0.89788,1.2475,0.47178,0.81419,0.1948,0.4796,1.9032,0.18611,0.0,0.18611,0.24077,0.47178,0.4796,2.5124,3.9626,0.49586,0.7015,0.92109,0.29572,1496.5,2.3904,0
0.082323,0.46322,0.2086,-8.8159,1.1504,1.0512,0.53291,0.36065,0.086489,0.3165,2.1588,0.061592,1.2214,0.048565,0.26999,0.53291,0.26883,0.58914,4.3677,0.20508,0.70664,0.88628,0.28949,8824.4,5.1048,0
0.018433,0.26346,0.038651,48.32,2.35,1.0783,0.61913,0.10766,0.094011,0.37026,3.7956,0.026496,1.267,0.017765,0.051822,0.61913,0.33587,0.48592,4.5947,0.17748,0.62723,1.4689,0.25537,6380.8,1.7818,0
0.23993,0.15775,0.58758,38.985,5.2911,1.3268,0.83469,2.48,0.2501,2.0108,6.339,0.23268,1.3412,0.18917,0.725,0.83469,1.661,3.2999,4.5769,1.9996,0.87345,2.7344,0.119,15625.0,2.7156,0
0.10786,0.634,0.17379,-135.14,0.56616,1.1619,0.35894,0.22245,0.21012,0.27447,1.5773,0.13037,1.21,0.13023,0.17635,0.35894,0.2743,1.5378,5.696,0.17288,0.50759,0.50442,0.48535,-58083.0,1.3112,0
-0.010427,0.71282,0.017291,-85.346,0.29989,1.0344,0.21377,-0.014812,0.016908,0.030868,1.4029,-0.008011,1.2954,-0.008013,0.019521,0.21377,0.030865,0.44085,5.7994,0.077803,0.22274,0.6077,0.70384,49338.0,5.9734,0
0.16276,0.58082,0.41351,14.59,0.68533,1.0864,0.39805,0.35848,0.083073,0.39767,1.7217,0.074068,1.2705,0.058538,0.52273,0.39805,0.32332,0.87383,5.0209,0.38504,0.40441,1.1796,0.57447,32204.0,23.444,0
-0.12305,0.9417,-0.12305,-80.207,0.051635,0.93789,0.048624,-0.20686,-0.060935,-0.10634,1.0619,-0.074876,0.0,-0.074876,-0.12305,0.048624,-0.10634,-0.62653,4.0636,-0.11658,0.39548,0.36226,0.59484,32.43,4.0844,0
0.032538,0.74556,0.070982,-47.92,0.28512,1.0141,0.21257,0.057177,0.040389,0.11279,1.3413,0.019656,1.2195,0.015628,0.10137,0.21257,0.10154,0.15725,4.2955,0.043302,0.24235,0.63203,0.71578,-651.17,6.5642,0
0.108,0.44414,0.18419,-30.56,1.2507,1.0601,0.5555,0.31052,0.071059,0.37612,2.2515,0.05728,1.2307,0.045939,0.23082,0.5555,0.31609,0.64928,4.2345,0.3242,0.56599,0.59,0.43365,5350.8,9.2356,0
0.28291,0.52721,0.945,-7.6114,0.85811,1.1569,0.4524,0.87239,0.15174,0.80263,1.8968,0.126,1.0824,0.10145,1.1776,0.4524,0.67278,1.62,4.17,0.74064,0.57685,1.0262,0.40276,2964.4,7.027,0
0.19745,0.30246,0.61436,17.655,2.1763,1.1179,0.65826,0.82202,0.11522,0.90309,3.3062,0.10407,1.1587,0.083283,0.76507,0.65826,0.74015,1.1498,4.3518,0.80618,0.66057,1.3454,0.30015,6121.0,5.5446,0
0.17118,0.50837,0.35331,48.853,0.96334,1.2765,0.48974,0.64818,0.23874,0.4766,1.9671,0.20394,1.0789,0.16867,0.42101,0.48974,0.40618,2.6276,4.8332,0.41091,0.67879,1.4239,0.31932,14262.0,2.1534,0
0.095968,0.767,0.0,-147.77,0.30378,1.3991,0.233,0.1635,0.092092,0.16799,1.3038,0.084746,1.4138,0.068592,0.20727,0.23278,0.13852,7.3917,5.3639,1.7165,0.26817,0.27415,0.7252,36158.0,11.819,0
0.053041,0.72598,-0.11673,-165.8,0.36441,1.0681,0.26455,0.12151,0.13898,0.18567,1.3774,0.078844,1.887,0.05469,-0.093301,0.26455,0.1534,0.71164,5.074,0.089004,0.36123,0.38123,0.6293,-18685.0,1.8358,0
0.052834,0.62073,0.10229,-58.863,0.57276,1.0392,0.35553,0.13386,0.053336,0.16282,1.611,0.039267,1.2438,0.027883,0.13684,0.35553,0.12807,0.49509,4.374,0.14543,0.42039,0.472,0.55586,1431.0,4.9389,0
0.078903,0.54818,0.32697,-27.648,0.81143,1.0895,0.44481,0.2502,0.052035,0.23107,1.8242,0.041127,1.1236,0.032412,0.40385,0.44481,0.19237,0.46328,4.4049,0.18882,0.59284,0.58341,0.40014,3719.2,5.3685,0
0.006289,0.53383,0.006289,-66.627,0.82483,1.0272,0.44032,0.017054,0.028916,0.053535,1.8732,0.008574,0.0,0.006364,0.008474,0.44032,0.049442,0.13059,4.5924,0.023537,0.47727,0.65174,0.49689,323.56,1.9973,0
0.063567,0.74116,0.19048,-66.757,0.26711,1.0987,0.19797,0.14341,0.06817,0.17275,1.3492,0.045574,1.2102,0.033844,0.28271,0.19797,0.14303,0.55938,5.7932,0.12902,0.34226,0.48274,0.59687,-82910.0,3.5003,0
0.074539,0.56387,0.37673,-79.012,0.70478,1.0247,0.3974,0.15482,0.080238,0.21755,1.7735,0.048755,1.0655,0.048755,0.40143,0.3974,0.21755,0.36484,4.8423,0.096538,0.4798,0.35235,0.48147,5907.0,3.5259,0
0.08104,0.61998,-0.002119,53.867,0.61295,1.5769,0.38002,0.54163,0.061189,0.15563,1.613,0.060319,0.99466,0.051392,0.20909,0.35265,0.13293,35.272,3.5627,2.3865,0.82207,2.2744,0.17561,1709.2,4.422,0
0.048697,0.70629,0.07497,9.9967,0.35107,1.0144,0.24796,0.45152,0.19274,0.27823,1.4158,0.062584,0.96705,0.047762,0.106,0.24796,0.25684,0.1807,4.6669,0.025714,0.81293,1.1927,0.14132,1738.3,1.2415,0
0.15778,0.38896,0.34211,35.853,1.4283,1.1694,0.55558,1.2673,0.21343,0.76036,2.5709,0.14416,1.1119,0.11386,0.42637,0.55558,0.65244,1.575,5.035,0.4798,0.78692,1.8209,0.15762,30664.0,2.4768,0
0.014759,0.58819,-0.054605,-43.532,0.64631,1.0093,0.38015,0.034508,0.022602,0.071403,1.7001,0.010783,1.0603,0.007943,-0.048706,0.38015,0.062431,0.20886,4.6807,0.065373,0.38774,0.81997,0.5806,2871.5,5.1688,0
0.3437,0.63217,0.058025,-28.808,0.58187,3.2379,0.36784,0.55145,0.10837,0.55508,1.5819,0.10615,1.617,0.10615,0.38056,0.31094,0.55508,0.0,3.8097,4.2317,0.37216,0.667,0.62327,527.26,10.976,0
0.43514,0.22867,0.0,96.764,3.3731,1.2809,0.77133,2.2783,0.38147,2.1368,4.3731,0.33971,1.447,0.33971,0.79915,0.75065,2.1368,323.19,4.3666,3.7554,0.78794,2.1484,0.19099,9752.9,3.287,0
0.43826,0.2882,0.0,39.861,2.4698,1.8581,0.7118,2.3912,0.3209,2.069,3.4698,0.29372,0.7325,0.23586,1.039,0.6414,1.696,10.613,3.9975,4.8213,0.7715,2.1215,0.22824,2604.3,3.6445,0
0.12376,0.68852,0.15672,-4.3493,0.36754,1.0169,0.25306,0.30343,0.030743,0.26759,1.4524,0.026162,1.6282,0.020651,0.19917,0.25306,0.21962,0.17835,4.8688,0.15265,0.42485,0.86487,0.51673,7089.9,15.472,0
0.001683,0.73344,0.10854,-40.279,0.35978,0.98668,0.26388,0.010611,0.02881,0.093687,1.3634,0.002386,1.8218,0.000706,0.13796,0.26388,0.088222,0.10832,4.0699,0.035701,0.46095,0.51863,0.53636,39.62,5.1819,0
-0.032239,0.91533,-0.044536,-115.74,0.014504,0.86242,0.013276,-0.0648,0.004291,0.003561,1.0925,-0.042446,0.66884,-0.042446,-0.044536,0.013276,0.003561,0.032825,4.6928,0.003158,0.43109,0.50319,0.49752,-8696.5,1.1188,0
0.16568,0.51767,0.006044,42.512,0.93173,1.9054,0.48233,0.6631,0.17804,0.65532,1.9317,0.10807,1.0669,0.086956,0.3874,0.17173,0.57762,13.084,5.6773,3.3142,0.67645,1.7251,0.31052,142980.0,4.8994,0
0.11269,0.59445,0.0,21.707,0.68223,1.6948,0.40555,0.51304,0.14247,0.40621,1.6822,0.072373,1.1248,0.066493,0.1756,0.11269,0.38944,5.6903,5.3115,2.6274,0.74545,1.3658,0.23909,26866.0,2.6911,0
-0.43346,2.0321,-2.2619,7.0315,-0.50789,1.9005,-1.0321,-0.81268,-0.18097,-0.16925,0.49211,-0.22807,0.92771,-0.22807,-1.4904,-2.6954,-0.16925,-5.0871,4.8359,1.0502,0.27784,1.1055,0.53338,11041.0,6.2203,0
0.11964,0.68259,0.0,8.1338,0.465,2.1861,0.31741,0.35997,0.09344,0.29926,1.465,0.055313,1.0689,0.054728,0.36245,0.11964,0.29738,8.0782,5.8799,3.0185,0.60526,1.1419,0.33592,85004.0,3.9604,0
0.001635,0.59172,0.14077,6.7673,0.626,1.0143,0.37041,0.003243,0.02056,0.072521,1.69,0.000915,1.2,0.000783,0.1764,0.37041,0.072055,0.071217,4.4578,0.024766,0.37306,1.0662,0.58908,7727.2,14.734,0
-0.11927,1.0956,-0.045432,-521.78,-0.087277,0.73662,-0.095623,-0.10928,-0.1385,-0.093115,0.91272,-0.16192,0.0,-0.16192,-0.11927,-0.16471,-0.093115,0.0,4.351,0.66604,-0.091428,0.10521,1.0914,-5124.5,5.378,0
0.002034,0.9275,-0.073153,-76.42,0.060437,0.97966,0.056055,-0.018166,0.035972,0.042128,1.0782,-0.009683,1.3754,0.001872,-0.1794,0.056055,0.05566,-0.14242,5.2067,-0.017026,0.40457,0.67118,0.57898,-13379.0,2.1546,0
0.083603,0.18679,0.17725,76.262,4.3536,1.866,0.81321,0.65601,0.091876,0.91784,5.3536,0.05653,0.0,0.044802,0.10549,0.71617,0.80068,3.8428,3.7373,9.2964,0.8392,3.205,0.1608,2661.0,5.3014,0
0.061813,0.38831,-0.026424,3.917,1.0855,0.95046,0.4215,0.49482,0.15515,0.23596,2.5753,0.095513,1.3192,0.10467,-0.040038,0.4215,0.24988,0.37187,6.4113,0.059503,0.69581,1.1181,0.11399,151700.0,0.71396,0
0.008683,0.81529,-0.009741,47.303,0.10779,0.9859,0.087881,0.49675,0.35751,0.084052,1.2266,0.090377,1.7414,0.045299,-0.013482,0.087881,0.073454,-0.10322,5.1807,-0.002461,0.8683,1.6214,0.034873,4027.2,0.20423,0
0.056024,0.46953,0.22556,-39.071,1.0378,1.0708,0.48729,0.19521,0.1105,0.32546,2.1298,0.049269,1.0892,0.040512,0.27868,0.48729,0.29967,0.61759,5.4466,0.16988,0.60778,0.62497,0.34904,8874.4,2.2332,0
0.014283,0.49631,0.07804,-80.436,0.94926,1.017,0.47113,0.042139,0.034676,0.10866,2.0149,0.012861,1.0936,0.009184,0.099878,0.47113,0.097137,0.21651,4.8106,0.066712,0.4928,0.45694,0.47464,3418.8,3.2915,0
0.033755,0.71972,0.08741,-17.193,0.23469,1.07,0.16891,0.18293,0.09655,0.14444,1.3894,0.040804,1.1689,0.031351,0.1069,0.16891,0.13029,0.68221,5.5287,0.095377,0.64847,0.813,0.24017,927.47,1.4221,0
0.073207,1.0228,0.085563,-73.578,-0.033854,1.0243,-0.034624,0.091243,0.03615,0.11632,0.97774,0.028242,1.0306,0.022245,0.11297,-0.034624,0.097023,0.18209,3.9127,0.057203,-0.030465,0.36494,1.0186,-4487.5,6.2083,0
0.039247,0.81563,0.0,-42.62,0.22604,2.2707,0.18437,0.10721,0.035699,0.099384,1.226,0.023878,1.3773,0.017284,0.11208,0.077425,0.081028,6.8276,3.9709,2.6876,0.38071,0.4963,0.50572,-835.0,3.891,0
0.17808,0.69825,-0.001464,-35.75,0.43215,2.5573,0.30175,0.41639,0.10399,0.38084,1.4321,0.08688,1.7931,0.069635,0.24601,0.23136,0.31769,13.59,3.8929,3.3528,0.45752,0.57477,0.53358,648.25,6.6691,0
0.079835,0.37684,0.1989,-40.334,1.5352,1.0661,0.57853,0.26997,0.12956,0.55691,2.6537,0.049286,1.1499,0.049286,0.1989,0.57853,0.55691,0.72931,4.2245,0.29407,0.65966,0.48706,0.29571,343.87,2.3689,0
-0.060949,0.75975,0.084853,-18.644,0.30803,0.98357,0.23402,-0.093695,-0.004201,-0.025701,1.3162,-0.015248,1.5438,-0.013114,0.1133,0.23402,-0.012646,-0.1735,4.699,-0.10791,0.2374,0.6843,0.75637,2390.4,23.733,0
0.078804,0.58779,0.001181,9.2688,0.7013,1.2663,0.41221,0.21469,0.10931,0.23549,1.7013,0.075435,1.2696,0.062234,0.17769,0.38338,0.20705,10.859,4.9508,2.0128,0.54841,1.071,0.44493,14618.0,3.2356,0
0.01681,0.78341,-1.8164,-82.542,0.27646,1.1381,0.21659,0.041843,0.023961,0.034809,1.2765,0.01477,1.316,0.01477,0.034333,-1.7996,0.034809,0.0,4.7347,1.2359,0.59814,0.45836,0.40174,-1956.4,1.7943,0
-0.007831,0.88649,-0.046435,-203.26,0.12804,1.0841,0.11351,-0.015001,0.003074,0.00376,1.128,-0.011697,0.81847,-0.007223,-0.070945,-0.054266,0.009231,-26.28,4.5534,1.3342,0.11554,0.22135,0.84536,2324.4,12.093,0
0.11151,0.31301,0.26295,42.269,1.9997,1.0872,0.62591,0.58455,0.12902,0.73582,3.1948,0.077526,1.228,0.06247,0.3387,0.62591,0.64995,0.88333,4.8479,0.46334,0.70217,1.8949,0.23675,24198.0,4.2522,0
-0.006232,0.4048,-0.006232,-54.229,1.4703,0.47318,0.5952,-0.005522,0.046497,0.054351,2.4703,-0.003612,0.44327,-0.013171,0.051039,0.57961,0.043177,-0.292,5.5476,1.0829,0.67081,1.0272,0.30946,1.0691,0.70713,0
